,atb_year,core_metric_key,core_metric_parameter,core_metric_case,tax_credit_case,crpyears,technology,technology_alias,techdetail,techdetail2,resourcedetail,display_name,default,scale,maturity,scenario,core_metric_variable,units,value
297819,2024,468276,CAPEX,Market,ITC,20,Geothermal,Geothermal,NFEGSFlash,NF EGS / Flash,Geothermal,Geothermal - NF EGS / Flash,0,Utility,N,Advanced,2043,,4468.421523681535
297820,2024,468277,CAPEX,Market,ITC,20,Geothermal,Geothermal,NFEGSFlash,NF EGS / Flash,Geothermal,Geothermal - NF EGS / Flash,0,Utility,N,Moderate,2043,,7073.262397561537
297821,2024,468278,CAPEX,Market,ITC,20,Geothermal,Geothermal,NFEGSFlash,NF EGS / Flash,Geothermal,Geothermal - NF EGS / Flash,0,Utility,N,Conservative,2043,,8685.394358153224
297822,2024,468279,CAPEX,Market,ITC,20,Geothermal,Geothermal,NFEGSBinary,NF EGS / Binary,Geothermal,Geothermal - NF EGS / Binary,0,Utility,N,Advanced,2043,,5935.274500316079
297824,2024,468280,CAPEX,Market,ITC,20,Geothermal,Geothermal,NFEGSBinary,NF EGS / Binary,Geothermal,Geothermal - NF EGS / Binary,0,Utility,N,Moderate,2043,,9092.976916804346
297825,2024,468281,CAPEX,Market,ITC,20,Geothermal,Geothermal,NFEGSBinary,NF EGS / Binary,Geothermal,Geothermal - NF EGS / Binary,0,Utility,N,Conservative,2043,,12089.097032401904
297826,2024,468282,CAPEX,Market,ITC,20,Geothermal,Geothermal,DeepEGSFlash,Deep EGS / Flash,Geothermal,Geothermal - Deep EGS / Flash,0,Utility,N,Advanced,2043,,3953.169475581766
297827,2024,468283,CAPEX,Market,ITC,20,Geothermal,Geothermal,DeepEGSFlash,Deep EGS / Flash,Geothermal,Geothermal - Deep EGS / Flash,0,Utility,N,Moderate,2043,,6734.16973875304
297828,2024,468284,CAPEX,Market,ITC,20,Geothermal,Geothermal,DeepEGSFlash,Deep EGS / Flash,Geothermal,Geothermal - Deep EGS / Flash,0,Utility,N,Conservative,2043,,10116.020411719615
297829,2024,468285,CAPEX,Market,ITC,20,Geothermal,Geothermal,DeepEGSBinary,Deep EGS / Binary,Geothermal,Geothermal - Deep EGS / Binary,0,Utility,N,Advanced,2043,,6303.629461540123
297830,2024,468286,CAPEX,Market,ITC,20,Geothermal,Geothermal,DeepEGSBinary,Deep EGS / Binary,Geothermal,Geothermal - Deep EGS / Binary,0,Utility,N,Moderate,2043,,10729.273711776374
297831,2024,468287,CAPEX,Market,ITC,20,Geothermal,Geothermal,DeepEGSBinary,Deep EGS / Binary,Geothermal,Geothermal - Deep EGS / Binary,0,Utility,N,Conservative,2043,,17797.895579935608
304570,2024,476292,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Advanced,2043,,448.1780680249255
304571,2024,476293,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Moderate,2043,,663.717109657151
304572,2024,476294,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Conservative,2043,,888.3764967483544
304573,2024,476295,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Advanced,2043,,755.2229568980274
304574,2024,476296,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2043,,1039.5275467320794
304575,2024,476297,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Conservative,2043,,1468.8323524514044
304576,2024,476298,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Advanced,2043,,1062.267845771129
304577,2024,476299,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Moderate,2043,,1415.3379838070075
304579,2024,476300,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Conservative,2043,,2049.288208154454
304580,2024,476301,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Advanced,2043,,1369.3127346442309
304581,2024,476302,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Moderate,2043,,1791.148420881936
304582,2024,476303,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Conservative,2043,,2629.744063857504
304583,2024,476304,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Advanced,2043,,1676.3576235173327
304584,2024,476305,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Moderate,2043,,2166.9588579568644
304585,2024,476306,OCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Conservative,2043,,3210.199919560554
304586,2024,476307,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Advanced,2043,,100.0
304587,2024,476308,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Moderate,2043,,100.0
304588,2024,476309,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Conservative,2043,,100.0
304589,2024,476310,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Advanced,2043,,100.0
304590,2024,476311,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2043,,100.0
304591,2024,476312,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Conservative,2043,,100.0
304592,2024,476313,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Advanced,2043,,100.0
304593,2024,476314,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Moderate,2043,,100.0
304594,2024,476315,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Conservative,2043,,100.0
304595,2024,476316,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Advanced,2043,,100.0
304596,2024,476317,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Moderate,2043,,100.0
304597,2024,476318,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Conservative,2043,,100.0
304598,2024,476319,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Advanced,2043,,100.0
304599,2024,476320,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Moderate,2043,,100.0
304600,2024,476321,GCC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Conservative,2043,,100.0
304601,2024,476322,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Advanced,2043,,11.20445170062314
304602,2024,476323,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Moderate,2043,,16.592927741428777
304603,2024,476324,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Conservative,2043,,22.20941241870886
304604,2024,476325,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Advanced,2043,,18.880573922450687
304605,2024,476326,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2043,,25.988188668301987
304606,2024,476327,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Conservative,2043,,36.72080881128511
304607,2024,476328,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Advanced,2043,,26.556696144278227
304608,2024,476329,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Moderate,2043,,35.38344959517519
304609,2024,476330,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Conservative,2043,,51.232205203861355
304610,2024,476331,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Advanced,2043,,34.232818366105775
304611,2024,476332,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Moderate,2043,,44.77871052204841
304612,2024,476333,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Conservative,2043,,65.7436015964376
304613,2024,476334,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Advanced,2043,,41.90894058793332
304614,2024,476335,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Moderate,2043,,54.17397144892161
304615,2024,476336,Fixed O&M,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Conservative,2043,,80.25499798901386
304616,2024,476352,CFC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Advanced,2043,,20.0309357091832
304617,2024,476353,CFC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Moderate,2043,,27.906932465692908
304618,2024,476354,CFC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Conservative,2043,,36.11619511551453
304619,2024,476355,CFC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Advanced,2043,,31.250641107121066
304620,2024,476356,CFC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2043,,41.6393948588174
304621,2024,476357,CFC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Conservative,2043,,57.326591163460826
304622,2024,476358,CFC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Advanced,2043,,42.47034650505891
304623,2024,476359,CFC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Moderate,2043,,55.37185725194189
304624,2024,476360,CFC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Conservative,2043,,78.53698721140711
304625,2024,476361,CFC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Advanced,2043,,53.69005190299677
304626,2024,476362,CFC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Moderate,2043,,69.10431964506638
304627,2024,476363,CFC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Conservative,2043,,99.7473832593534
304628,2024,476364,CFC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Advanced,2043,,64.90975730093463
304629,2024,476365,CFC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Moderate,2043,,82.83678203819088
304630,2024,476366,CFC,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Conservative,2043,,120.9577793072997
304631,2024,476367,CAPEX,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Advanced,2043,,568.2090037341087
304632,2024,476368,CAPEX,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Moderate,2043,,791.6240421228439
304633,2024,476369,CAPEX,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,2Hr Battery Storage,Lithium Ion - 2 Hr,,Utility-Scale Battery Storage - 2Hr,0,Utility,Y,Conservative,2043,,1024.492691863869
304634,2024,476370,CAPEX,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Advanced,2043,,886.4735980051485
304635,2024,476371,CAPEX,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2043,,1181.1669415908968
304636,2024,476372,CAPEX,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Conservative,2043,,1626.1589436148652
304637,2024,476373,CAPEX,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Advanced,2043,,1204.738192276188
304638,2024,476374,CAPEX,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Moderate,2043,,1570.7098410589497
304639,2024,476375,CAPEX,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,6Hr Battery Storage,Lithium Ion - 6 Hr,,Utility-Scale Battery Storage - 6Hr,0,Utility,Y,Conservative,2043,,2227.825195365861
304640,2024,476376,CAPEX,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Advanced,2043,,1523.0027865472275
304641,2024,476377,CAPEX,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Moderate,2043,,1960.2527405270023
304642,2024,476378,CAPEX,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,8Hr Battery Storage,Lithium Ion - 8 Hr,,Utility-Scale Battery Storage - 8Hr,0,Utility,Y,Conservative,2043,,2829.491447116857
304643,2024,476379,CAPEX,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Advanced,2043,,1841.2673808182672
304644,2024,476380,CAPEX,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Moderate,2043,,2349.7956399950554
304645,2024,476381,CAPEX,Market,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,10Hr Battery Storage,Lithium Ion - 10 Hr,,Utility-Scale Battery Storage - 10Hr,0,Utility,Y,Conservative,2043,,3431.157698867854
311611,2024,484626,CF,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Advanced,2044,,0.36823987309255635
311612,2024,484627,CF,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Moderate,2044,,0.34932182753004987
311613,2024,484628,CF,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Conservative,2044,,0.328066485538455
311614,2024,484629,CF,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Advanced,2044,,0.35608097333584676
311615,2024,484630,CF,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Moderate,2044,,0.33757393653643786
311616,2024,484631,CF,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Conservative,2044,,0.3171973026446744
311617,2024,484632,CF,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Advanced,2044,,0.3398823566105381
311618,2024,484633,CF,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Moderate,2044,,0.3231702790020588
311619,2024,484634,CF,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Conservative,2044,,0.3028687907011461
311620,2024,484635,CF,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Advanced,2044,,0.32418554448240744
311621,2024,484636,CF,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2044,,0.30897185742852007
311622,2024,484637,CF,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Conservative,2044,,0.28894933472327694
311623,2024,484638,CF,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Advanced,2044,,0.3083100390652053
311624,2024,484639,CF,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Moderate,2044,,0.2942641520823732
311625,2024,484640,CF,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Conservative,2044,,0.2747973342627003
311626,2024,484641,CF,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Advanced,2044,,0.2926740061649095
311627,2024,484642,CF,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Moderate,2044,,0.27977526326193436
311628,2024,484643,CF,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Conservative,2044,,0.26085587227009627
311629,2024,484644,CF,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Advanced,2044,,0.2779241972232585
311630,2024,484645,CF,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Moderate,2044,,0.266102991667253
