scenario,period,tech,energy_gwh,capacity_mw,emissions_tco2
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2035,LNG,3143.15,0,1303450.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2035,Utility solar,1308.85,506.2,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2035,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2040,Battery storage,-124.45,459.8,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2040,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2040,Offshore wind,1008.04,281.6,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2040,Onshore wind,279.46,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2040,Oil,977.44,1632.8,438704.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2040,LNG,1300.85,0,583861.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2040,Utility solar,2838.04,1148.3,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2040,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2045,Battery storage,-265.62,947.5,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2045,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2045,Offshore wind,1019.12,281.6,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2045,Onshore wind,440.04,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2045,Oil,749.54,1100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2045,Utility solar,4844.93,2101.5,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2045,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2050,Battery storage,-306.39,1117.2,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2050,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2050,Offshore wind,1006.13,281.6,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2050,Onshore wind,481.65,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2050,Oil,538.27,794.4,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2050,Utility solar,5778.16,2624.8,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2050,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2027,Distributed solar (netted),1252.85,785.0,0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2030,Distributed solar (netted),1422.67,891.4,0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2035,Distributed solar (netted),1641.02,1028.2,0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2040,Distributed solar (netted),1835.1,1149.8,0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2045,Distributed solar (netted),2004.92,1256.2,0
nlv2s_be_pv17_C6_STATUSQUO_futbrent,2050,Distributed solar (netted),2150.48,1347.4,0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2027,Battery storage,-53.31,386.3,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2027,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2027,Offshore wind,0.0,0.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2027,Onshore wind,290.41,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2027,Oil,4135.27,1361.7,2972533.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2027,Utility solar,1282.54,495.9,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2027,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2030,Battery storage,-52.35,396.4,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2030,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2030,Offshore wind,0.0,0.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2030,Onshore wind,290.41,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2030,Oil,1012.53,1958.1,428195.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2030,LNG,3132.63,0,1324777.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2030,Utility solar,1282.54,495.9,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2030,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2035,Battery storage,-133.96,616.4,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2035,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2035,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2035,Offshore wind,0.0,0.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2035,Onshore wind,286.81,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2035,Oil,974.38,1802.1,440007.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2035,LNG,1655.98,0,747805.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2035,Utility solar,2945.78,1194.7,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2035,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2040,Battery storage,-128.13,480.3,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2040,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2040,Offshore wind,888.29,247.2,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2040,Onshore wind,277.51,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2040,Oil,972.18,1632.8,452292.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2040,LNG,1304.49,0,606895.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2040,Utility solar,2955.95,1194.7,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2040,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2045,Battery storage,-305.37,1076.4,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2045,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2045,Offshore wind,845.6,247.2,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2045,Onshore wind,427.17,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2045,Oil,130.73,1100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2045,Utility solar,6255.91,2761.6,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2045,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2050,Battery storage,-335.95,1175.7,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2050,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2050,Offshore wind,843.53,247.2,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2050,Onshore wind,492.59,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2050,Oil,89.63,794.4,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2050,Utility solar,6901.29,3120.4,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2050,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2027,Distributed solar (netted),1252.85,785.0,0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2030,Distributed solar (netted),1422.67,891.4,0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2035,Distributed solar (netted),1641.02,1028.2,0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2040,Distributed solar (netted),1835.1,1149.8,0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2045,Distributed solar (netted),2004.92,1256.2,0
nlv2s_be_pv17_C6_STATUSQUO_highbrent,2050,Distributed solar (netted),2150.48,1347.4,0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2027,Battery storage,-34.35,364.5,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2027,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2027,Offshore wind,0.0,0.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2027,Onshore wind,290.41,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2027,Oil,4815.83,1361.7,3233049.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2027,Utility solar,583.03,220.4,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2027,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2030,Battery storage,-51.32,365.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2030,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2030,Offshore wind,0.0,0.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2030,Onshore wind,290.41,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2030,Oil,1025.83,1958.1,424837.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2030,LNG,3118.71,0,1291584.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2030,Utility solar,1282.13,495.7,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2030,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2035,Battery storage,-52.07,338.3,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2035,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2035,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2035,Offshore wind,0.0,0.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2035,Onshore wind,290.41,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2035,Oil,1094.64,1802.1,458403.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2035,LNG,3088.29,0,1293289.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2035,Utility solar,1307.72,505.8,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2035,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2040,Battery storage,-59.06,227.7,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2040,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2040,Offshore wind,966.5,265.6,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2040,Onshore wind,280.32,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2040,Oil,1745.24,1632.8,618918.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2040,LNG,1196.42,0,424289.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2040,Utility solar,2094.74,862.3,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2040,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2045,Battery storage,-264.76,954.3,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2045,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2045,Offshore wind,941.07,265.6,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2045,Onshore wind,436.42,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2045,Oil,850.55,1100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2045,Utility solar,4742.86,2045.9,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2045,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2050,Battery storage,-297.45,1070.3,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2050,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2050,Offshore wind,938.23,265.6,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2050,Onshore wind,485.77,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2050,Oil,764.84,794.4,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2050,Utility solar,5442.14,2427.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2050,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2027,Distributed solar (netted),1252.85,785.0,0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2030,Distributed solar (netted),1422.67,891.4,0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2035,Distributed solar (netted),1641.02,1028.2,0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2040,Distributed solar (netted),1835.1,1149.8,0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2045,Distributed solar (netted),2004.92,1256.2,0
nlv2s_be_pv17_C6_STATUSQUO_lowbrent,2050,Distributed solar (netted),2150.48,1347.4,0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2027,Battery storage,-29.94,364.5,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2027,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2027,Offshore wind,0.0,0.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2027,Onshore wind,290.41,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2027,Oil,4816.38,1361.7,3480141.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2027,Utility solar,578.07,218.5,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2027,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2030,Battery storage,-51.33,365.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2030,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2030,Offshore wind,0.0,0.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2030,Onshore wind,290.41,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2030,Oil,1025.83,1958.1,435038.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2030,LNG,3118.72,0,1322597.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2030,Utility solar,1282.14,495.7,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2030,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2035,Battery storage,-55.87,405.7,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2035,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2035,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2035,Offshore wind,0.0,0.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2035,Onshore wind,290.41,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2035,Oil,1030.95,1802.1,436863.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2035,LNG,3154.25,0,1336605.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2035,Utility solar,1309.24,506.4,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2035,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2040,Battery storage,-110.34,399.9,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2040,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2040,Offshore wind,860.96,234.3,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2040,Onshore wind,279.93,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2040,Oil,976.03,1632.8,453002.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2040,LNG,1345.28,0,624378.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2040,Utility solar,3085.01,1261.5,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2040,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2045,Battery storage,-300.5,1073.9,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2045,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2045,Offshore wind,812.06,234.3,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2045,Onshore wind,437.72,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2045,Oil,425.43,1100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2045,Utility solar,5624.79,2382.3,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2045,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2050,Battery storage,-344.38,1230.1,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2050,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2050,Offshore wind,817.25,234.3,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2050,Onshore wind,477.93,150.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2050,Oil,250.42,794.4,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2050,Utility solar,6514.56,2951.9,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2050,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2027,Distributed solar (netted),1252.85,785.0,0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2030,Distributed solar (netted),1422.67,891.4,0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2035,Distributed solar (netted),1641.02,1028.2,0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2040,Distributed solar (netted),1835.1,1149.8,0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2045,Distributed solar (netted),2004.92,1256.2,0
nlv2s_be_pv17_C6_STATUSQUO_refbrent,2050,Distributed solar (netted),2150.48,1347.4,0
nlv2s_be_pv17_lngconv_heco_futbrent,2027,Battery storage,-39.81,386.9,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2027,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2027,Offshore wind,0.0,0.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2027,Onshore wind,290.41,150.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2027,Oil,4819.87,1361.7,3468028.0
nlv2s_be_pv17_lngconv_heco_futbrent,2027,Utility solar,584.44,220.9,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2027,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2030,Battery storage,-58.49,420.6,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2030,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2030,Offshore wind,0.0,0.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2030,Onshore wind,290.41,150.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2030,Oil,208.61,1206.1,103608.0
nlv2s_be_pv17_lngconv_heco_futbrent,2030,LNG,3950.63,0,1962105.0
nlv2s_be_pv17_lngconv_heco_futbrent,2030,Utility solar,1274.6,493.1,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2030,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2035,Battery storage,-60.62,482.3,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2035,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2035,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2035,Offshore wind,0.0,0.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2035,Onshore wind,289.78,150.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2035,Oil,196.07,1050.1,98195.0
nlv2s_be_pv17_lngconv_heco_futbrent,2035,LNG,3924.43,0,1965424.0
nlv2s_be_pv17_lngconv_heco_futbrent,2035,Utility solar,1379.33,536.6,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2035,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2040,Battery storage,-154.39,542.8,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2040,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2040,Offshore wind,817.02,223.9,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2040,Onshore wind,279.16,150.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2040,Oil,145.06,880.8,70806.0
nlv2s_be_pv17_lngconv_heco_futbrent,2040,LNG,2135.45,0,1042350.0
nlv2s_be_pv17_lngconv_heco_futbrent,2040,Utility solar,3032.52,1225.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2040,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2045,Battery storage,-282.81,1023.4,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2045,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2045,Offshore wind,756.93,223.9,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2045,Onshore wind,439.91,150.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2045,Oil,726.15,848.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2045,Utility solar,5134.81,2199.5,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2045,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2050,Battery storage,-332.17,1183.6,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2050,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2050,Offshore wind,759.6,223.9,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2050,Onshore wind,492.59,150.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2050,Oil,476.34,542.4,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2050,Utility solar,6081.17,2708.3,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2050,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_lngconv_heco_futbrent,2027,Distributed solar (netted),1252.85,785.0,0
nlv2s_be_pv17_lngconv_heco_futbrent,2030,Distributed solar (netted),1422.67,891.4,0
nlv2s_be_pv17_lngconv_heco_futbrent,2035,Distributed solar (netted),1641.02,1028.2,0
nlv2s_be_pv17_lngconv_heco_futbrent,2040,Distributed solar (netted),1835.1,1149.8,0
nlv2s_be_pv17_lngconv_heco_futbrent,2045,Distributed solar (netted),2004.92,1256.2,0
nlv2s_be_pv17_lngconv_heco_futbrent,2050,Distributed solar (netted),2150.48,1347.4,0
nlv2s_be_pv17_lngconv_heco_highbrent,2027,Battery storage,-57.31,395.9,0.0
nlv2s_be_pv17_lngconv_heco_highbrent,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_be_pv17_lngconv_heco_highbrent,2027,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_lngconv_heco_highbrent,2027,Offshore wind,0.0,0.0,0.0
nlv2s_be_pv17_lngconv_heco_highbrent,2027,Onshore wind,290.41,150.0,0.0
nlv2s_be_pv17_lngconv_heco_highbrent,2027,Oil,4020.26,1361.7,2876589.0
nlv2s_be_pv17_lngconv_heco_highbrent,2027,Utility solar,1401.56,543.0,0.0
nlv2s_be_pv17_lngconv_heco_highbrent,2027,Waste-to-energy,374.93,86.0,0.0
nlv2s_be_pv17_lngconv_heco_highbrent,2030,Battery storage,-62.31,465.2,0.0
nlv2s_be_pv17_lngconv_heco_highbrent,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_be_pv17_lngconv_heco_highbrent,2030,Geothermal (EGS),815.56,100.0,0.0
nlv2s_be_pv17_lngconv_heco_highbrent,2030,Offshore wind,0.0,0.0,0.0
nlv2s_be_pv17_lngconv_heco_highbrent,2030,Onshore wind,290.41,150.0,0.0
nlv2s_be_pv17_lngconv_heco_highbrent,2030,Oil,151.54,1206.1,74868.0
