scenario,period,cost_real_musd_yr,demand_gwh_yr,cost_per_mwh
nlv2s_lc_C6_STATUSQUO_futbrent_j120_adv,2040,1499.36,6507.3,230.41
nlv2s_lc_C6_STATUSQUO_futbrent_j120_adv,2045,1206.14,6483.0,186.05
nlv2s_lc_C6_STATUSQUO_futbrent_j120_adv,2050,1012.12,6524.4,155.13
nlv2s_lc_C6_STATUSQUO_highbrent,2027,1578.69,6745.1,234.05
nlv2s_lc_C6_STATUSQUO_highbrent,2030,1713.19,6686.0,256.24
nlv2s_lc_C6_STATUSQUO_highbrent,2035,1742.21,6553.3,265.85
nlv2s_lc_C6_STATUSQUO_highbrent,2040,1723.81,6507.3,264.9
nlv2s_lc_C6_STATUSQUO_highbrent,2045,1332.7,6483.0,205.57
nlv2s_lc_C6_STATUSQUO_highbrent,2050,1149.53,6524.4,176.19
nlv2s_lc_C6_STATUSQUO_highbrent_adv,2027,1624.39,6745.1,240.83
nlv2s_lc_C6_STATUSQUO_highbrent_adv,2030,1725.44,6686.0,258.07
nlv2s_lc_C6_STATUSQUO_highbrent_adv,2035,1722.42,6553.3,262.83
nlv2s_lc_C6_STATUSQUO_highbrent_adv,2040,1694.86,6507.3,260.45
nlv2s_lc_C6_STATUSQUO_highbrent_adv,2045,1245.3,6483.0,192.09
nlv2s_lc_C6_STATUSQUO_highbrent_adv,2050,1015.63,6524.4,155.67
nlv2s_lc_C6_STATUSQUO_highbrent_j120,2027,1578.28,6745.1,233.99
nlv2s_lc_C6_STATUSQUO_highbrent_j120,2030,1752.34,6686.0,262.09
nlv2s_lc_C6_STATUSQUO_highbrent_j120,2035,1781.09,6553.3,271.79
nlv2s_lc_C6_STATUSQUO_highbrent_j120,2040,1762.68,6507.3,270.88
nlv2s_lc_C6_STATUSQUO_highbrent_j120,2045,1332.84,6483.0,205.59
nlv2s_lc_C6_STATUSQUO_highbrent_j120,2050,1149.73,6524.4,176.22
nlv2s_lc_C6_STATUSQUO_highbrent_j120_adv,2027,1623.14,6745.1,240.64
nlv2s_lc_C6_STATUSQUO_highbrent_j120_adv,2030,1763.25,6686.0,263.72
nlv2s_lc_C6_STATUSQUO_highbrent_j120_adv,2035,1763.38,6553.3,269.08
nlv2s_lc_C6_STATUSQUO_highbrent_j120_adv,2040,1734.33,6507.3,266.52
nlv2s_lc_C6_STATUSQUO_highbrent_j120_adv,2045,1243.52,6483.0,191.81
nlv2s_lc_C6_STATUSQUO_highbrent_j120_adv,2050,1017.62,6524.4,155.97
nlv2s_lc_C6_STATUSQUO_lowbrent,2027,1249.99,6745.1,185.32
nlv2s_lc_C6_STATUSQUO_lowbrent,2030,1277.41,6686.0,191.06
nlv2s_lc_C6_STATUSQUO_lowbrent,2035,1238.78,6553.3,189.03
nlv2s_lc_C6_STATUSQUO_lowbrent,2040,1424.84,6507.3,218.96
nlv2s_lc_C6_STATUSQUO_lowbrent,2045,1329.78,6483.0,205.12
nlv2s_lc_C6_STATUSQUO_lowbrent,2050,1141.99,6524.4,175.03
nlv2s_lc_C6_STATUSQUO_lowbrent_adv,2027,1244.66,6745.1,184.53
nlv2s_lc_C6_STATUSQUO_lowbrent_adv,2030,1256.84,6686.0,187.98
nlv2s_lc_C6_STATUSQUO_lowbrent_adv,2035,1217.04,6553.3,185.71
nlv2s_lc_C6_STATUSQUO_lowbrent_adv,2040,1361.9,6507.3,209.29
nlv2s_lc_C6_STATUSQUO_lowbrent_adv,2045,1192.44,6483.0,183.93
nlv2s_lc_C6_STATUSQUO_lowbrent_adv,2050,998.17,6524.4,152.99
nlv2s_lc_C6_STATUSQUO_lowbrent_j120,2027,1248.94,6745.1,185.16
nlv2s_lc_C6_STATUSQUO_lowbrent_j120,2030,1314.53,6686.0,196.61
nlv2s_lc_C6_STATUSQUO_lowbrent_j120,2035,1275.97,6553.3,194.71
nlv2s_lc_C6_STATUSQUO_lowbrent_j120,2040,1466.04,6507.3,225.29
nlv2s_lc_C6_STATUSQUO_lowbrent_j120,2045,1332.63,6483.0,205.56
nlv2s_lc_C6_STATUSQUO_lowbrent_j120,2050,1144.45,6524.4,175.41
nlv2s_lc_C6_STATUSQUO_lowbrent_j120_adv,2027,1244.15,6745.1,184.45
nlv2s_lc_C6_STATUSQUO_lowbrent_j120_adv,2030,1295.77,6686.0,193.8
nlv2s_lc_C6_STATUSQUO_lowbrent_j120_adv,2035,1256.43,6553.3,191.73
nlv2s_lc_C6_STATUSQUO_lowbrent_j120_adv,2040,1400.18,6507.3,215.17
nlv2s_lc_C6_STATUSQUO_lowbrent_j120_adv,2045,1192.98,6483.0,184.02
nlv2s_lc_C6_STATUSQUO_lowbrent_j120_adv,2050,998.9,6524.4,153.1
nlv2s_lc_C6_STATUSQUO_refbrent,2027,1529.17,6745.1,226.71
nlv2s_lc_C6_STATUSQUO_refbrent,2030,1542.65,6686.0,230.73
nlv2s_lc_C6_STATUSQUO_refbrent,2035,1552.11,6553.3,236.85
nlv2s_lc_C6_STATUSQUO_refbrent,2040,1608.13,6507.3,247.13
nlv2s_lc_C6_STATUSQUO_refbrent,2045,1336.31,6483.0,206.13
nlv2s_lc_C6_STATUSQUO_refbrent,2050,1153.16,6524.4,176.75
nlv2s_lc_C6_STATUSQUO_refbrent_adv,2027,1531.51,6745.1,227.05
nlv2s_lc_C6_STATUSQUO_refbrent_adv,2030,1532.74,6686.0,229.25
nlv2s_lc_C6_STATUSQUO_refbrent_adv,2035,1530.31,6553.3,233.52
nlv2s_lc_C6_STATUSQUO_refbrent_adv,2040,1552.17,6507.3,238.53
nlv2s_lc_C6_STATUSQUO_refbrent_adv,2045,1219.82,6483.0,188.16
nlv2s_lc_C6_STATUSQUO_refbrent_adv,2050,1023.36,6524.4,156.85
nlv2s_lc_C6_STATUSQUO_refbrent_j120,2027,1523.84,6745.1,225.92
nlv2s_lc_C6_STATUSQUO_refbrent_j120,2030,1582.59,6686.0,236.7
nlv2s_lc_C6_STATUSQUO_refbrent_j120,2035,1591.52,6553.3,242.86
nlv2s_lc_C6_STATUSQUO_refbrent_j120,2040,1648.22,6507.3,253.29
nlv2s_lc_C6_STATUSQUO_refbrent_j120,2045,1337.31,6483.0,206.28
nlv2s_lc_C6_STATUSQUO_refbrent_j120,2050,1154.0,6524.4,176.88
nlv2s_lc_C6_STATUSQUO_refbrent_j120_adv,2027,1535.6,6745.1,227.66
nlv2s_lc_C6_STATUSQUO_refbrent_j120_adv,2030,1572.0,6686.0,235.12
nlv2s_lc_C6_STATUSQUO_refbrent_j120_adv,2035,1569.5,6553.3,239.5
nlv2s_lc_C6_STATUSQUO_refbrent_j120_adv,2040,1589.53,6507.3,244.27
nlv2s_lc_C6_STATUSQUO_refbrent_j120_adv,2045,1218.96,6483.0,188.02
nlv2s_lc_C6_STATUSQUO_refbrent_j120_adv,2050,1023.19,6524.4,156.82
nlv2s_lngconv_heco_futbrent,2027,1397.16,6745.1,207.14
nlv2s_lngconv_heco_futbrent,2030,1166.76,6686.0,174.51
nlv2s_lngconv_heco_futbrent,2035,1143.22,6553.3,174.45
nlv2s_lngconv_heco_futbrent,2040,1217.28,6507.3,187.06
nlv2s_lngconv_heco_futbrent,2045,1223.19,6483.0,188.68
nlv2s_lngconv_heco_futbrent,2050,1073.99,6524.4,164.61
nlv2s_lngconv_heco_highbrent,2027,1537.69,6745.1,227.97
nlv2s_lngconv_heco_highbrent,2030,1503.63,6686.0,224.89
nlv2s_lngconv_heco_highbrent,2035,1438.42,6553.3,219.5
nlv2s_lngconv_heco_highbrent,2040,1435.48,6507.3,220.59
nlv2s_lngconv_heco_highbrent,2045,1234.38,6483.0,190.4
nlv2s_lngconv_heco_highbrent,2050,1086.88,6524.4,166.59
nlv2s_lngconv_heco_lowbrent,2027,1217.14,6745.1,180.45
nlv2s_lngconv_heco_lowbrent,2030,999.02,6686.0,149.42
nlv2s_lngconv_heco_lowbrent,2035,963.17,6553.3,146.98
nlv2s_lngconv_heco_lowbrent,2040,1119.48,6507.3,172.03
nlv2s_lngconv_heco_lowbrent,2045,1210.6,6483.0,186.73
nlv2s_lngconv_heco_lowbrent,2050,1060.32,6524.4,162.52
nlv2s_lngconv_heco_refbrent,2027,1476.56,6745.1,218.91
nlv2s_lngconv_heco_refbrent,2030,1307.14,6686.0,195.51
nlv2s_lngconv_heco_refbrent,2035,1312.24,6553.3,200.24
nlv2s_lngconv_heco_refbrent,2040,1299.03,6507.3,199.62
nlv2s_lngconv_heco_refbrent,2045,1211.06,6483.0,186.8
nlv2s_lngconv_heco_refbrent,2050,1065.74,6524.4,163.35
nlv2s_lngconv_noplant_refbrent,2027,1463.71,6745.1,217.0
nlv2s_lngconv_noplant_refbrent,2030,1412.2,6686.0,211.22
nlv2s_lngconv_noplant_refbrent,2035,1344.25,6553.3,205.13
nlv2s_lngconv_noplant_refbrent,2040,1317.98,6507.3,202.54
nlv2s_lngconv_noplant_refbrent,2045,1215.86,6483.0,187.55
nlv2s_lngconv_noplant_refbrent,2050,1070.72,6524.4,164.11
nlv2s_lngconv_opt_refbrent,2027,1462.34,6745.1,216.8
nlv2s_lngconv_opt_refbrent,2030,1410.87,6686.0,211.02
nlv2s_lngconv_opt_refbrent,2035,1344.35,6553.3,205.14
nlv2s_lngconv_opt_refbrent,2040,1319.2,6507.3,202.73
nlv2s_lngconv_opt_refbrent,2045,1217.41,6483.0,187.78
nlv2s_lngconv_opt_refbrent,2050,1071.58,6524.4,164.24
nlv2s_lngconv_wjera_refbrent,2027,1505.13,6745.1,223.14
nlv2s_lngconv_wjera_refbrent,2030,1378.06,6686.0,206.11
nlv2s_lngconv_wjera_refbrent,2035,1393.9,6553.3,212.7
nlv2s_lngconv_wjera_refbrent,2040,1442.27,6507.3,221.64
nlv2s_lngconv_wjera_refbrent,2045,1224.96,6483.0,188.95
nlv2s_lngconv_wjera_refbrent,2050,1077.68,6524.4,165.18
nlv2s_norps_LNG500_refbrent,2027,1482.86,6745.1,219.84
nlv2s_norps_LNG500_refbrent,2030,1413.06,6686.0,211.35
nlv2s_norps_LNG500_refbrent,2035,1410.66,6553.3,215.26
nlv2s_norps_LNG500_refbrent,2040,1398.09,6507.3,214.85
nlv2s_norps_LNG500_refbrent,2045,1168.93,6483.0,180.31
nlv2s_norps_LNG500_refbrent,2050,1027.88,6524.4,157.54
nlv2s_norps_LNG500_refbrent_j120,2027,1484.63,6745.1,220.1
nlv2s_norps_LNG500_refbrent_j120,2030,1449.43,6686.0,216.79
nlv2s_norps_LNG500_refbrent_j120,2035,1447.01,6553.3,220.81
nlv2s_norps_LNG500_refbrent_j120,2040,1434.65,6507.3,220.47
nlv2s_norps_LNG500_refbrent_j120,2045,1192.48,6483.0,183.94
nlv2s_norps_LNG500_refbrent_j120,2050,1048.41,6524.4,160.69
nlv2s_norps_LNGOPT_refbrent,2027,1469.72,6745.1,217.89
nlv2s_norps_LNGOPT_refbrent,2030,1413.4,6686.0,211.4
nlv2s_norps_LNGOPT_refbrent,2035,1386.59,6553.3,211.59
nlv2s_norps_LNGOPT_refbrent,2040,1375.65,6507.3,211.4
nlv2s_norps_LNGOPT_refbrent,2045,1170.52,6483.0,180.55
nlv2s_norps_LNGOPT_refbrent,2050,1026.52,6524.4,157.33
nlv2s_norps_NOTHERMAL_refbrent,2027,1462.26,6745.1,216.79
nlv2s_norps_NOTHERMAL_refbrent,2030,1457.02,6686.0,217.92
nlv2s_norps_NOTHERMAL_refbrent,2035,1362.84,6553.3,207.96
nlv2s_norps_NOTHERMAL_refbrent,2040,1358.9,6507.3,208.83
nlv2s_norps_NOTHERMAL_refbrent,2045,1172.87,6483.0,180.91
nlv2s_norps_NOTHERMAL_refbrent,2050,1026.28,6524.4,157.3
nlv2s_plan_hseo_lng_hybrid_refbrent,2027,1483.01,6745.1,219.86
nlv2s_plan_hseo_lng_hybrid_refbrent,2030,1364.52,6686.0,204.09
nlv2s_plan_hseo_lng_hybrid_refbrent,2035,1440.77,6553.3,219.85
nlv2s_plan_hseo_lng_hybrid_refbrent,2040,1430.49,6507.3,219.83
nlv2s_plan_hseo_lng_hybrid_refbrent,2045,1728.51,6483.0,266.62
nlv2s_plan_hseo_lng_hybrid_refbrent,2050,1652.26,6524.4,253.24
nlv2s_plan_hseo_lng_pv15_hybrid_refbrent,2027,1560.69,6745.1,231.38
nlv2s_plan_hseo_lng_pv15_hybrid_refbrent,2030,1418.19,6686.0,212.11
nlv2s_plan_hseo_lng_pv15_hybrid_refbrent,2035,1492.48,6553.3,227.75
nlv2s_plan_hseo_lng_pv15_hybrid_refbrent,2040,1473.83,6507.3,226.49
nlv2s_plan_hseo_lng_pv15_hybrid_refbrent,2045,1784.92,6483.0,275.32
nlv2s_plan_hseo_lng_pv15_hybrid_refbrent,2050,1713.94,6524.4,262.7
nlv2s_plan_hseo_lng_pv17_hybrid_refbrent,2027,1606.39,6745.1,238.16
nlv2s_plan_hseo_lng_pv17_hybrid_refbrent,2030,1432.78,6686.0,214.3
nlv2s_plan_hseo_lng_pv17_hybrid_refbrent,2035,1506.45,6553.3,229.88
nlv2s_plan_hseo_lng_pv17_hybrid_refbrent,2040,1487.47,6507.3,228.58
nlv2s_plan_hseo_lng_pv17_hybrid_refbrent,2045,1799.83,6483.0,277.62
nlv2s_plan_hseo_lng_pv17_hybrid_refbrent,2050,1733.5,6524.4,265.7
nlv2s_plan_hseo_oil_hybrid_refbrent,2027,1479.92,6745.1,219.41
nlv2s_plan_hseo_oil_hybrid_refbrent,2030,1484.76,6686.0,222.07
nlv2s_plan_hseo_oil_hybrid_refbrent,2035,1507.35,6553.3,230.01
nlv2s_plan_hseo_oil_hybrid_refbrent,2040,1484.82,6507.3,228.18
nlv2s_plan_hseo_oil_hybrid_refbrent,2045,1694.28,6483.0,261.34
nlv2s_plan_hseo_oil_hybrid_refbrent,2050,1617.31,6524.4,247.89
nlv2s_plan_hseo_oil_pv15_hybrid_refbrent,2027,1558.42,6745.1,231.04
nlv2s_plan_hseo_oil_pv15_hybrid_refbrent,2030,1533.44,6686.0,229.35
nlv2s_plan_hseo_oil_pv15_hybrid_refbrent,2035,1561.12,6553.3,238.22
nlv2s_plan_hseo_oil_pv15_hybrid_refbrent,2040,1537.23,6507.3,236.23
nlv2s_plan_hseo_oil_pv15_hybrid_refbrent,2045,1751.77,6483.0,270.21
nlv2s_plan_hseo_oil_pv15_hybrid_refbrent,2050,1684.81,6524.4,258.23
nlv2s_plan_hseo_oil_pv17_hybrid_refbrent,2027,1606.47,6745.1,238.17
nlv2s_plan_hseo_oil_pv17_hybrid_refbrent,2030,1550.82,6686.0,231.95
nlv2s_plan_hseo_oil_pv17_hybrid_refbrent,2035,1575.37,6553.3,240.39
nlv2s_plan_hseo_oil_pv17_hybrid_refbrent,2040,1554.17,6507.3,238.83
nlv2s_plan_hseo_oil_pv17_hybrid_refbrent,2045,1772.07,6483.0,273.34
nlv2s_plan_hseo_oil_pv17_hybrid_refbrent,2050,1709.15,6524.4,261.96
nlv2s_wb_C5_LNG375_refbrent,2027,1478.45,6745.1,219.19
nlv2s_wb_C5_LNG375_refbrent,2030,1412.06,6686.0,211.2
nlv2s_wb_C5_LNG375_refbrent,2035,1416.6,6553.3,216.17
nlv2s_wb_C5_LNG375_refbrent,2040,1439.19,6507.3,221.16
nlv2s_wb_C5_LNG375_refbrent,2045,1222.72,6483.0,188.6
nlv2s_wb_C5_LNG375_refbrent,2050,1075.87,6524.4,164.9
nlv2s_wb_C5_LNG375_refbrent_adv,2027,1508.35,6745.1,223.62
nlv2s_wb_C5_LNG375_refbrent_adv,2030,1416.2,6686.0,211.82
nlv2s_wb_C5_LNG375_refbrent_adv,2035,1389.69,6553.3,212.06
nlv2s_wb_C5_LNG375_refbrent_adv,2040,1392.17,6507.3,213.94
nlv2s_wb_C5_LNG375_refbrent_adv,2045,1113.81,6483.0,171.8
nlv2s_wb_C5_LNG375_refbrent_adv,2050,945.13,6524.4,144.86
nlv2s_wb_C5_LNG375_refbrent_j120,2027,1478.1,6745.1,219.14
nlv2s_wb_C5_LNG375_refbrent_j120,2030,1442.33,6686.0,215.72
nlv2s_wb_C5_LNG375_refbrent_j120,2035,1451.57,6553.3,221.5
nlv2s_wb_C5_LNG375_refbrent_j120,2040,1470.34,6507.3,225.95
nlv2s_wb_C5_LNG375_refbrent_j120,2045,1221.61,6483.0,188.43
nlv2s_wb_C5_LNG375_refbrent_j120,2050,1074.78,6524.4,164.73
nlv2s_wb_C5_LNG375_refbrent_j120_adv,2027,1501.32,6745.1,222.58
nlv2s_wb_C5_LNG375_refbrent_j120_adv,2030,1449.13,6686.0,216.74
nlv2s_wb_C5_LNG375_refbrent_j120_adv,2035,1422.33,6553.3,217.04
nlv2s_wb_C5_LNG375_refbrent_j120_adv,2040,1424.63,6507.3,218.93
nlv2s_wb_C5_LNG375_refbrent_j120_adv,2045,1114.79,6483.0,171.96
nlv2s_wb_C5_LNG375_refbrent_j120_adv,2050,946.23,6524.4,145.03
nlv2s_wb_C6_LNG500_futbrent,2027,1400.39,6745.1,207.62
nlv2s_wb_C6_LNG500_futbrent,2030,1304.98,6686.0,195.18
nlv2s_wb_C6_LNG500_futbrent,2035,1285.76,6553.3,196.2
nlv2s_wb_C6_LNG500_futbrent,2040,1398.47,6507.3,214.91
nlv2s_wb_C6_LNG500_futbrent,2045,1225.95,6483.0,189.1
nlv2s_wb_C6_LNG500_futbrent,2050,1076.2,6524.4,164.95
nlv2s_wb_C6_LNG500_futbrent_adv,2027,1401.44,6745.1,207.77
nlv2s_wb_C6_LNG500_futbrent_adv,2030,1289.61,6686.0,192.88
nlv2s_wb_C6_LNG500_futbrent_adv,2035,1262.59,6553.3,192.67
nlv2s_wb_C6_LNG500_futbrent_adv,2040,1335.46,6507.3,205.22
nlv2s_wb_C6_LNG500_futbrent_adv,2045,1096.98,6483.0,169.21
nlv2s_wb_C6_LNG500_futbrent_adv,2050,944.76,6524.4,144.8
nlv2s_wb_C6_LNG500_futbrent_j120,2027,1399.59,6745.1,207.5
nlv2s_wb_C6_LNG500_futbrent_j120,2030,1343.13,6686.0,200.89
nlv2s_wb_C6_LNG500_futbrent_j120,2035,1324.29,6553.3,202.08
nlv2s_wb_C6_LNG500_futbrent_j120,2040,1437.42,6507.3,220.89
nlv2s_wb_C6_LNG500_futbrent_j120,2045,1226.59,6483.0,189.2
nlv2s_wb_C6_LNG500_futbrent_j120,2050,1076.7,6524.4,165.03
nlv2s_wb_C6_LNG500_futbrent_j120_adv,2027,1398.26,6745.1,207.3
nlv2s_wb_C6_LNG500_futbrent_j120_adv,2030,1329.07,6686.0,198.78
nlv2s_wb_C6_LNG500_futbrent_j120_adv,2035,1301.49,6553.3,198.6
nlv2s_wb_C6_LNG500_futbrent_j120_adv,2040,1374.93,6507.3,211.29
nlv2s_wb_C6_LNG500_futbrent_j120_adv,2045,1097.41,6483.0,169.27
nlv2s_wb_C6_LNG500_futbrent_j120_adv,2050,945.24,6524.4,144.88
nlv2s_wb_C6_LNG500_highbrent,2027,1539.83,6745.1,228.29
nlv2s_wb_C6_LNG500_highbrent,2030,1589.27,6686.0,237.7
nlv2s_wb_C6_LNG500_highbrent,2035,1621.0,6553.3,247.36
nlv2s_wb_C6_LNG500_highbrent,2040,1603.62,6507.3,246.43
nlv2s_wb_C6_LNG500_highbrent,2045,1227.27,6483.0,189.3
nlv2s_wb_C6_LNG500_highbrent,2050,1079.43,6524.4,165.44
nlv2s_wb_C6_LNG500_highbrent_adv,2027,1583.71,6745.1,234.79
nlv2s_wb_C6_LNG500_highbrent_adv,2030,1597.0,6686.0,238.86
nlv2s_wb_C6_LNG500_highbrent_adv,2035,1600.23,6553.3,244.19
nlv2s_wb_C6_LNG500_highbrent_adv,2040,1576.96,6507.3,242.34
nlv2s_wb_C6_LNG500_highbrent_adv,2045,1142.14,6483.0,176.17
nlv2s_wb_C6_LNG500_highbrent_adv,2050,947.82,6524.4,145.27
nlv2s_wb_C6_LNG500_highbrent_j120,2027,1540.91,6745.1,228.45
nlv2s_wb_C6_LNG500_highbrent_j120,2030,1628.69,6686.0,243.6
nlv2s_wb_C6_LNG500_highbrent_j120,2035,1659.75,6553.3,253.27
nlv2s_wb_C6_LNG500_highbrent_j120,2040,1642.81,6507.3,252.46
nlv2s_wb_C6_LNG500_highbrent_j120,2045,1227.26,6483.0,189.3
nlv2s_wb_C6_LNG500_highbrent_j120,2050,1079.4,6524.4,165.44
nlv2s_wb_C6_LNG500_highbrent_j120_adv,2027,1583.62,6745.1,234.78
nlv2s_wb_C6_LNG500_highbrent_j120_adv,2030,1635.31,6686.0,244.59
nlv2s_wb_C6_LNG500_highbrent_j120_adv,2035,1641.18,6553.3,250.44
nlv2s_wb_C6_LNG500_highbrent_j120_adv,2040,1608.68,6507.3,247.21
nlv2s_wb_C6_LNG500_highbrent_j120_adv,2045,1141.1,6483.0,176.01
nlv2s_wb_C6_LNG500_highbrent_j120_adv,2050,955.35,6524.4,146.43
nlv2s_wb_C6_LNG500_lowbrent,2027,1216.69,6745.1,180.38
nlv2s_wb_C6_LNG500_lowbrent,2030,1155.43,6686.0,172.81
nlv2s_wb_C6_LNG500_lowbrent,2035,1117.46,6553.3,170.52
nlv2s_wb_C6_LNG500_lowbrent,2040,1301.52,6507.3,200.01
nlv2s_wb_C6_LNG500_lowbrent,2045,1216.82,6483.0,187.69
nlv2s_wb_C6_LNG500_lowbrent,2050,1067.1,6524.4,163.55
nlv2s_wb_C6_LNG500_lowbrent_adv,2027,1209.53,6745.1,179.32
nlv2s_wb_C6_LNG500_lowbrent_adv,2030,1130.63,6686.0,169.11
nlv2s_wb_C6_LNG500_lowbrent_adv,2035,1092.19,6553.3,166.66
nlv2s_wb_C6_LNG500_lowbrent_adv,2040,1236.7,6507.3,190.05
nlv2s_wb_C6_LNG500_lowbrent_adv,2045,1082.48,6483.0,166.97
nlv2s_wb_C6_LNG500_lowbrent_adv,2050,934.11,6524.4,143.17
nlv2s_wb_C6_LNG500_lowbrent_j120,2027,1218.04,6745.1,180.58
nlv2s_wb_C6_LNG500_lowbrent_j120,2030,1193.79,6686.0,178.55
nlv2s_wb_C6_LNG500_lowbrent_j120,2035,1155.81,6553.3,176.37
nlv2s_wb_C6_LNG500_lowbrent_j120,2040,1342.13,6507.3,206.25
nlv2s_wb_C6_LNG500_lowbrent_j120,2045,1217.38,6483.0,187.78
nlv2s_wb_C6_LNG500_lowbrent_j120,2050,1067.07,6524.4,163.55
nlv2s_wb_C6_LNG500_lowbrent_j120_adv,2027,1209.45,6745.1,179.31
nlv2s_wb_C6_LNG500_lowbrent_j120_adv,2030,1169.67,6686.0,174.94
nlv2s_wb_C6_LNG500_lowbrent_j120_adv,2035,1130.98,6553.3,172.58
nlv2s_wb_C6_LNG500_lowbrent_j120_adv,2040,1275.33,6507.3,195.98
nlv2s_wb_C6_LNG500_lowbrent_j120_adv,2045,1082.68,6483.0,167.0
nlv2s_wb_C6_LNG500_lowbrent_j120_adv,2050,933.74,6524.4,143.11
nlv2s_wb_C6_LNG500_refbrent,2027,1491.68,6745.1,221.15
nlv2s_wb_C6_LNG500_refbrent,2030,1423.53,6686.0,212.91
nlv2s_wb_C6_LNG500_refbrent,2035,1438.35,6553.3,219.49
nlv2s_wb_C6_LNG500_refbrent,2040,1483.54,6507.3,227.98
nlv2s_wb_C6_LNG500_refbrent,2045,1226.39,6483.0,189.17
nlv2s_wb_C6_LNG500_refbrent,2050,1079.17,6524.4,165.41
nlv2s_wb_C6_LNG500_refbrent_adv,2027,1500.29,6745.1,222.43
nlv2s_wb_C6_LNG500_refbrent_adv,2030,1412.35,6686.0,211.24
nlv2s_wb_C6_LNG500_refbrent_adv,2035,1408.41,6553.3,214.92
nlv2s_wb_C6_LNG500_refbrent_adv,2040,1427.14,6507.3,219.31
nlv2s_wb_C6_LNG500_refbrent_adv,2045,1113.1,6483.0,171.69
nlv2s_wb_C6_LNG500_refbrent_adv,2050,953.41,6524.4,146.13
nlv2s_wb_C6_LNG500_refbrent_j120,2027,1484.12,6745.1,220.03
nlv2s_wb_C6_LNG500_refbrent_j120,2030,1464.72,6686.0,219.07
nlv2s_wb_C6_LNG500_refbrent_j120,2035,1479.67,6553.3,225.79
nlv2s_wb_C6_LNG500_refbrent_j120,2040,1523.36,6507.3,234.1
nlv2s_wb_C6_LNG500_refbrent_j120,2045,1226.87,6483.0,189.24
nlv2s_wb_C6_LNG500_refbrent_j120,2050,1079.6,6524.4,165.47
nlv2s_wb_C6_LNG500_refbrent_j120_adv,2027,1500.39,6745.1,222.44
nlv2s_wb_C6_LNG500_refbrent_j120_adv,2030,1451.74,6686.0,217.13
nlv2s_wb_C6_LNG500_refbrent_j120_adv,2035,1446.98,6553.3,220.8
nlv2s_wb_C6_LNG500_refbrent_j120_adv,2040,1466.42,6507.3,225.35
nlv2s_wb_C6_LNG500_refbrent_j120_adv,2045,1113.22,6483.0,171.71
nlv2s_wb_C6_LNG500_refbrent_j120_adv,2050,952.52,6524.4,145.99
nlv2s_wr_C1_LSFO250_futbrent,2027,1382.03,6745.1,204.89
nlv2s_wr_C1_LSFO250_futbrent,2030,1415.09,6686.0,211.65
nlv2s_wr_C1_LSFO250_futbrent,2035,1401.43,6553.3,213.85
nlv2s_wr_C1_LSFO250_futbrent,2040,1385.99,6507.3,212.99
nlv2s_wr_C1_LSFO250_futbrent,2045,1353.88,6483.0,208.83
nlv2s_wr_C1_LSFO250_futbrent,2050,1200.72,6524.4,184.04
nlv2s_wr_C1_LSFO250_futbrent_adv,2027,1398.25,6745.1,207.3
nlv2s_wr_C1_LSFO250_futbrent_adv,2030,1408.07,6686.0,210.6
nlv2s_wr_C1_LSFO250_futbrent_adv,2035,1354.18,6553.3,206.64
nlv2s_wr_C1_LSFO250_futbrent_adv,2040,1339.08,6507.3,205.78
nlv2s_wr_C1_LSFO250_futbrent_adv,2045,1248.16,6483.0,192.53
nlv2s_wr_C1_LSFO250_futbrent_adv,2050,1082.84,6524.4,165.97
nlv2s_wr_C1_LSFO250_highbrent,2027,1538.62,6745.1,228.11
nlv2s_wr_C1_LSFO250_highbrent,2030,1667.07,6686.0,249.34
nlv2s_wr_C1_LSFO250_highbrent,2035,1602.88,6553.3,244.59
nlv2s_wr_C1_LSFO250_highbrent,2040,1598.51,6507.3,245.65
nlv2s_wr_C1_LSFO250_highbrent,2045,1389.99,6483.0,214.41
nlv2s_wr_C1_LSFO250_highbrent,2050,1240.65,6524.4,190.15
nlv2s_wr_C1_LSFO250_highbrent_adv,2027,1554.05,6745.1,230.4
nlv2s_wr_C1_LSFO250_highbrent_adv,2030,1656.61,6686.0,247.77
nlv2s_wr_C1_LSFO250_highbrent_adv,2035,1594.52,6553.3,243.32
nlv2s_wr_C1_LSFO250_highbrent_adv,2040,1572.62,6507.3,241.67
nlv2s_wr_C1_LSFO250_highbrent_adv,2045,1320.77,6483.0,203.73
nlv2s_wr_C1_LSFO250_highbrent_adv,2050,1126.31,6524.4,172.63
nlv2s_wr_C1_LSFO250_lowbrent,2027,1217.03,6745.1,180.43
nlv2s_wr_C1_LSFO250_lowbrent,2030,1170.45,6686.0,175.06
nlv2s_wr_C1_LSFO250_lowbrent,2035,1123.9,6553.3,171.5
nlv2s_wr_C1_LSFO250_lowbrent,2040,1264.69,6507.3,194.35
nlv2s_wr_C1_LSFO250_lowbrent,2045,1357.84,6483.0,209.45
nlv2s_wr_C1_LSFO250_lowbrent,2050,1204.36,6524.4,184.59
nlv2s_wr_C1_LSFO250_lowbrent_adv,2027,1209.52,6745.1,179.32
nlv2s_wr_C1_LSFO250_lowbrent_adv,2030,1147.54,6686.0,171.63
nlv2s_wr_C1_LSFO250_lowbrent_adv,2035,1090.45,6553.3,166.4
