LOAD_ZONE,TIMEPOINT,zone_demand_mw
Oahu,4508041006,977.468407
Oahu,4508041008,700.397671
Oahu,4508041010,523.130020
Oahu,4508041012,421.310966
Oahu,4508041014,510.154415
Oahu,4508041016,727.288777
Oahu,4508041018,1012.535556
Oahu,4508041020,965.646579
Oahu,4508041022,807.155596
Oahu,4508061700,841.993060
Oahu,4508061702,802.869456
Oahu,4508061704,847.441711
Oahu,4508061706,985.210827
Oahu,4508061708,742.310375
Oahu,4508061710,574.339723
Oahu,4508061712,492.349188
Oahu,4508061714,561.577492
Oahu,4508061716,767.326840
Oahu,4508061718,997.454603
Oahu,4508061720,993.004144
Oahu,4508061722,842.491815
Oahu,4508081800,841.459625
Oahu,4508081802,807.952324
Oahu,4508081804,851.168131
Oahu,4508081806,1011.539625
Oahu,4508081808,770.026103
Oahu,4508081810,606.094311
Oahu,4508081812,529.148542
Oahu,4508081814,605.364836
Oahu,4508081816,809.186200
Oahu,4508081818,1026.785875
Oahu,4508081820,1016.749595
Oahu,4508081822,852.954750
Oahu,4508091000,840.232726
Oahu,4508091002,805.894791
Oahu,4508091004,851.594879
Oahu,4508091006,1007.485523
Oahu,4508091008,751.935056
Oahu,4508091010,592.590800
Oahu,4508091012,506.325170
Oahu,4508091014,579.775225
Oahu,4508091016,791.628587
Oahu,4508091018,1041.920171
Oahu,4508091020,993.613783
Oahu,4508091022,832.105085
Oahu,4508112200,809.537386
Oahu,4508112202,763.730611
Oahu,4508112204,779.634577
Oahu,4508112206,855.746296
Oahu,4508112208,634.709034
Oahu,4508112210,474.968513
Oahu,4508112212,369.354455
Oahu,4508112214,413.549443
Oahu,4508112216,653.941546
Oahu,4508112218,925.463820
Oahu,4508112220,874.353090
Oahu,4508112222,783.737825
Oahu,5007011200,848.909656
Oahu,5007011202,810.174916
Oahu,5007011204,853.827181
Oahu,5007011206,1023.053198
Oahu,5007011208,715.704283
Oahu,5007011210,536.780648
Oahu,5007011212,437.748223
Oahu,5007011214,506.113596
Oahu,5007011216,714.259444
Oahu,5007011218,1004.515267
Oahu,5007011220,946.969774
Oahu,5007011222,832.589320
Oahu,5007011900,821.974023
Oahu,5007011902,784.110556
Oahu,5007011904,833.965105
Oahu,5007011906,1003.006530
Oahu,5007011908,686.568316
Oahu,5007011910,500.733564
Oahu,5007011912,411.528806
Oahu,5007011914,486.997270
Oahu,5007011916,698.369783
Oahu,5007011918,990.929312
Oahu,5007011920,937.245478
Oahu,5007011922,822.665665
Oahu,5007021200,776.542292
Oahu,5007021202,747.672137
Oahu,5007021204,804.459954
Oahu,5007021206,972.785163
Oahu,5007021208,654.124463
Oahu,5007021210,469.397262
Oahu,5007021212,382.333769
Oahu,5007021214,463.125860
Oahu,5007021216,688.623337
Oahu,5007021218,1003.850737
Oahu,5007021220,942.635559
Oahu,5007021222,791.373666
Oahu,5007050200,831.816457
Oahu,5007050202,798.996037
Oahu,5007050204,837.811998
Oahu,5007050206,1007.946207
Oahu,5007050208,708.084334
Oahu,5007050210,525.904500
Oahu,5007050212,439.188039
Oahu,5007050214,518.747057
Oahu,5007050216,733.516059
Oahu,5007050218,998.283449
Oahu,5007050220,973.528840
Oahu,5007050222,825.811109
Oahu,5007092200,888.131719
Oahu,5007092202,845.217820
Oahu,5007092204,857.164601
Oahu,5007092206,938.303418
Oahu,5007092208,704.348197
Oahu,5007092210,535.119322
Oahu,5007092212,435.200856
Oahu,5007092214,508.336081
Oahu,5007092216,729.137542
Oahu,5007092218,1000.380411
Oahu,5007092220,955.815412
Oahu,5007092222,866.066886
Oahu,5007102700,879.810321
Oahu,5007102702,836.844737
Oahu,5007102704,852.535039
Oahu,5007102706,932.285725
Oahu,5007102708,703.321866
Oahu,5007102710,528.496168
Oahu,5007102712,427.145271
Oahu,5007102714,481.858235
Oahu,5007102716,699.447799
Oahu,5007102718,987.791252
Oahu,5007102720,946.231407
Oahu,5007102722,853.477726
Oahu,5007121500,855.008569
Oahu,5007121502,807.073774
Oahu,5007121504,825.060397
Oahu,5007121506,902.728889
Oahu,5007121508,655.970381
Oahu,5007121510,473.982522
Oahu,5007121512,364.258541
Oahu,5007121514,419.621268
Oahu,5007121516,660.439863
Oahu,5007121518,961.276488
Oahu,5007121520,922.633193
Oahu,5007121522,826.394419
Oahu,5008022000,817.435674
Oahu,5008022002,780.995442
Oahu,5008022004,832.343042
Oahu,5008022006,995.729439
Oahu,5008022008,694.323601
Oahu,5008022010,518.571187
Oahu,5008022012,432.384377
Oahu,5008022014,514.234673
Oahu,5008022016,737.779663
Oahu,5008022018,1025.751566
Oahu,5008022020,959.980055
Oahu,5008022022,801.880673
Oahu,5008041000,800.457839
Oahu,5008041002,773.518753
Oahu,5008041004,836.384288
Oahu,5008041006,1002.055868
Oahu,5008041008,696.731478
Oahu,5008041010,512.367452
Oahu,5008041012,404.318036
Oahu,5008041014,498.046683
Oahu,5008041016,722.948979
Oahu,5008041018,1021.871356
Oahu,5008041020,976.106698
Oahu,5008041022,816.619336
Oahu,5008061700,866.881511
Oahu,5008061702,827.511951
Oahu,5008061704,872.364416
Oahu,5008061706,1009.846962
Oahu,5008061708,738.907673
Oahu,5008061710,563.899093
Oahu,5008061712,475.802852
Oahu,5008061714,549.793039
Oahu,5008061716,763.238747
Oahu,5008061718,1006.695595
Oahu,5008061720,1003.636251
Oahu,5008061722,852.177702
Oahu,5008081800,866.344723
Oahu,5008081802,832.626773
Oahu,5008081804,876.114264
Oahu,5008081806,1036.341280
Oahu,5008081808,766.797640
Oahu,5008081810,595.853312
Oahu,5008081812,512.833550
Oahu,5008081814,593.855660
Oahu,5008081816,805.361263
Oahu,5008081818,1036.211262
Oahu,5008081820,1027.530982
Oahu,5008081822,862.706414
Oahu,5008091000,865.110111
Oahu,5008091002,830.556305
Oahu,5008091004,876.543694
Oahu,5008091006,1032.261692
Oahu,5008091008,748.592861
Oahu,5008091010,582.264909
Oahu,5008091012,489.866696
Oahu,5008091014,568.105176
