LOAD_ZONE,TIMEPOINT,ev_bau_mw
Oahu,3508061702,12.769791462821335
Oahu,3508061704,12.829483331660844
Oahu,3508061706,15.514416922579327
Oahu,3508061708,23.70807632206535
Oahu,3508061710,40.733864685730794
Oahu,3508061712,46.70238462142631
Oahu,3508061714,56.94871066591069
Oahu,3508061716,61.32589206472282
Oahu,3508061718,98.82305686801641
Oahu,3508061720,91.67870715842085
Oahu,3508061722,22.9754336637391
Oahu,3508081800,17.62717560537029
Oahu,3508081802,12.769791462821335
Oahu,3508081804,12.829483331660844
Oahu,3508081806,15.514416922579327
Oahu,3508081808,23.70807632206535
Oahu,3508081810,40.733864685730794
Oahu,3508081812,46.70238462142631
Oahu,3508081814,56.94871066591069
Oahu,3508081816,61.32589206472282
Oahu,3508081818,98.82305686801641
Oahu,3508081820,91.67870715842085
Oahu,3508081822,22.9754336637391
Oahu,3508091000,17.62717560537029
Oahu,3508091002,12.769791462821335
Oahu,3508091004,12.829483331660844
Oahu,3508091006,15.514416922579327
Oahu,3508091008,23.70807632206535
Oahu,3508091010,40.733864685730794
Oahu,3508091012,46.70238462142631
Oahu,3508091014,56.94871066591069
Oahu,3508091016,61.32589206472282
Oahu,3508091018,98.82305686801641
Oahu,3508091020,91.67870715842085
Oahu,3508091022,22.9754336637391
Oahu,3508112200,17.62717560537029
Oahu,3508112202,12.769791462821335
Oahu,3508112204,12.829483331660844
Oahu,3508112206,15.514416922579327
Oahu,3508112208,23.70807632206535
Oahu,3508112210,40.733864685730794
Oahu,3508112212,46.70238462142631
Oahu,3508112214,56.94871066591069
Oahu,3508112216,61.32589206472282
Oahu,3508112218,98.82305686801641
Oahu,3508112220,91.67870715842085
Oahu,3508112222,22.9754336637391
Oahu,4007011200,32.98294151734892
Oahu,4007011202,23.894087994372697
Oahu,4007011204,24.005779933176264
Oahu,4007011206,29.029670861014424
Oahu,4007011208,44.36116779714236
Oahu,4007011210,76.21882863047814
Oahu,4007011212,87.38677455621124
Oahu,4007011214,106.55910143709599
Oahu,4007011216,114.74942763114966
Oahu,4007011218,184.91193247376515
Oahu,4007011220,171.54384254679533
Oahu,4007011222,42.99028964322373
Oahu,4007011900,32.98294151734892
Oahu,4007011902,23.894087994372697
Oahu,4007011904,24.005779933176264
Oahu,4007011906,29.029670861014424
Oahu,4007011908,44.36116779714236
Oahu,4007011910,76.21882863047814
Oahu,4007011912,87.38677455621124
Oahu,4007011914,106.55910143709599
Oahu,4007011916,114.74942763114966
Oahu,4007011918,184.91193247376515
Oahu,4007011920,171.54384254679533
Oahu,4007011922,42.99028964322373
Oahu,4007021200,32.98294151734892
Oahu,4007021202,23.894087994372697
Oahu,4007021204,24.005779933176264
Oahu,4007021206,29.029670861014424
Oahu,4007021208,44.36116779714236
Oahu,4007021210,76.21882863047814
Oahu,4007021212,87.38677455621124
Oahu,4007021214,106.55910143709599
Oahu,4007021216,114.74942763114966
Oahu,4007021218,184.91193247376515
Oahu,4007021220,171.54384254679533
Oahu,4007021222,42.99028964322373
Oahu,4007050200,32.98294151734892
Oahu,4007050202,23.894087994372697
Oahu,4007050204,24.005779933176264
Oahu,4007050206,29.029670861014424
Oahu,4007050208,44.36116779714236
Oahu,4007050210,76.21882863047814
Oahu,4007050212,87.38677455621124
Oahu,4007050214,106.55910143709599
Oahu,4007050216,114.74942763114966
Oahu,4007050218,184.91193247376515
