date,ghi_midday,temp_midday,temp_evening
2008-01-09,603.1418803418803,25.10923076923077,24.909829059829057
2008-01-10,347.3820512820513,24.589999999999996,24.07542735042736
2008-01-11,514.3384615384615,24.897350427350425,24.342628205128207
2008-01-12,651.5769230769231,25.114358974358968,24.125854700854696
2008-01-13,489.85213675213674,23.368632478632467,22.051495726495737
2008-01-14,575.5495726495726,23.07341880341881,22.67297008547009
2008-01-15,455.29829059829063,22.555213675213682,22.341666666666693
2008-01-16,536.4094017094018,23.082222222222214,22.876068376068375
2008-01-17,547.0991452991453,23.2691452991453,22.974145299145306
2008-01-18,636.5042735042734,23.887777777777778,23.380235042735045
2008-01-19,644.4700854700856,24.546410256410255,23.826923076923094
2008-01-20,630.9461538461538,24.533931623931615,23.7486111111111
2008-01-21,635.3427350427351,24.495897435897433,23.45363247863249
2008-01-22,656.3376068376068,24.243760683760687,23.38226495726496
2008-01-23,468.9683760683761,24.019316239316225,23.40277777777781
2008-01-24,727.6094017094017,24.04444444444443,23.08311965811965
2008-01-25,543.9444444444445,23.64085470085471,23.265705128205116
2008-01-26,605.5957264957266,23.79521367521367,23.115598290598292
2008-01-27,600.0034188034189,23.766068376068382,22.939850427350454
2008-01-28,620.5179487179487,23.455641025641018,22.42767094017096
2008-01-29,599.8102564102564,23.108119658119662,22.54807692307692
2008-01-30,560.274358974359,23.3140170940171,23.036111111111104
2008-01-31,618.8076923076924,23.897521367521374,23.342841880341897
2008-02-01,557.2888888888889,24.20452991452992,23.55202991452992
2008-02-02,414.1401709401709,24.29461538461539,23.842628205128197
2008-02-03,452.3470085470085,24.330940170940167,23.60897435897436
2008-02-04,408.3538461538461,23.81145299145298,23.339529914529933
2008-02-05,444.9188034188034,24.0028205128205,23.594017094017094
2008-02-06,607.8931623931624,24.34658119658119,23.665064102564116
2008-02-07,634.0042735042734,24.457948717948717,23.869658119658112
2008-02-08,590.7982905982906,24.120341880341886,23.38237179487179
2008-02-09,596.0264957264957,24.0548717948718,23.457905982905974
2008-02-10,689.9521367521368,24.925042735042737,23.905982905982903
2008-02-11,671.7153846153846,24.703760683760688,23.834081196581195
2008-02-12,746.1307692307693,24.810427350427346,23.986752136752138
2008-02-13,714.8521367521367,24.35863247863248,23.952350427350424
2008-02-14,541.808547008547,24.344102564102563,23.75929487179486
2008-02-15,676.3803418803419,24.743504273504275,24.32702991452992
2008-02-16,656.6025641025641,24.43769230769231,23.98130341880342
2008-02-17,673.2991452991453,24.90136752136752,24.483333333333338
2008-02-18,744.2948717948718,25.148632478632486,24.853739316239317
2008-02-19,774.0897435897435,25.129145299145296,24.928739316239323
2008-02-20,759.2632478632479,24.79205128205128,23.71175213675213
2008-02-21,815.574358974359,25.08623931623931,24.8340811965812
2008-02-22,791.2470085470085,24.897521367521364,24.314102564102566
2008-02-23,805.2581196581197,24.915299145299148,24.665811965811965
2008-02-24,293.59829059829065,25.25529914529914,24.261431623931628
2008-02-25,783.1247863247863,23.93290598290598,23.00726495726495
2008-02-26,815.751282051282,24.00188034188034,23.792094017094023
2008-02-27,812.3324786324786,24.980085470085477,24.311004273504274
2008-02-28,634.4341880341881,24.298547008546997,24.06570512820513
2008-02-29,786.3709401709401,25.5082905982906,24.677991452991453
2008-03-01,775.2837606837606,25.570341880341886,25.284188034188038
2008-03-02,643.551282051282,25.339145299145297,25.243055555555554
2008-03-03,794.0965811965813,25.429145299145304,24.753632478632476
2008-03-04,853.0905982905982,25.591709401709398,24.64316239316239
2008-03-05,702.0777777777778,25.391452991452983,24.98792735042735
2008-03-06,858.0162393162393,25.419743589743586,24.29508547008548
2008-03-07,723.3871794871795,25.593076923076918,25.20160256410257
2008-03-08,757.142735042735,25.58735042735043,25.09423076923077
2008-03-09,738.3273504273504,25.631282051282056,25.350534188034185
2008-03-10,723.5008547008547,25.870854700854704,25.486431623931622
2008-03-11,837.4769230769231,26.1551282051282,25.0897435897436
2008-03-12,809.7923076923078,25.70222222222222,24.673076923076934
2008-03-13,720.8666666666667,25.6008547008547,24.686217948717967
2008-03-14,795.0666666666667,25.749999999999993,24.676923076923085
2008-03-15,715.7128205128205,25.27119658119657,24.446901709401708
2008-03-16,760.9940170940171,25.546923076923083,24.120405982905993
2008-03-17,705.5042735042736,25.366581196581198,24.3770299145299
2008-03-18,647.9230769230769,24.950256410256408,24.0392094017094
2008-03-19,719.6418803418803,25.005811965811965,24.024679487179498
2008-03-20,699.5307692307692,25.13350427350428,24.221581196581212
2008-03-21,571.4376068376068,25.125555555555557,24.227243589743594
2008-03-22,655.8521367521367,24.80871794871795,24.25309829059829
